Mean,Stddev
0.7222222222222222,0.0785674201318386
0.71504329004329,0.07867436878229571
0.6658730158730158,0.09484708091382424
0.6547619047619048,0.11040022018447265
0.6785714285714285,0.07715167498104597
0.7515151515151516,0.08176204583776998
0.71504329004329,0.07867436878229574
0.42877546968086094,0.15920103066079244
