Mean,Stddev
0.8148148148148148,0.05237828008789238
0.8194805194805195,0.057914894823756106
0.7843915343915344,0.07531556002903045
0.726984126984127,0.05516872126026279
0.8571428571428572,0.11664236870396084
0.7818181818181819,0.039277216353987045
0.8194805194805195,0.057914894823756106
0.6340901382552407,0.11830199703828123
