Mean,Stddev
0.6881091617933723,0.11796191243982274
0.6906385281385282,0.0937693902787605
0.6638176638176638,0.08725579960748464
0.6848484848484849,0.23062178897503574
0.6964285714285715,0.05257000515671338
0.6848484848484849,0.23062178897503574
0.6906385281385282,0.09376939027876045
0.4065320190193013,0.22080952929059205
