Mean,Stddev
0.5964912280701754,0.13645920338687761
0.5760281385281386,0.13600294580896716
0.4975220857573799,0.1670800682245708
0.537037037037037,0.21436735005167087
0.4702380952380952,0.14010240828499787
0.6818181818181818,0.17007533576245187
0.5760281385281386,0.13600294580896716
0.16223768312005046,0.288302109106073
