Mean,Stddev
0.7085769980506823,0.03023014116816925
0.7213203463203465,0.03285305029580203
0.6975957049486462,0.056197448692172046
0.6125356125356125,0.04540563376213453
0.8214285714285715,0.12710807442894417
0.6212121212121212,0.09340021216619662
0.7213203463203465,0.03285305029580198
0.45617394310947085,0.08759508773625982
