Mean,Stddev
0.7962962962962963,0.026189140043946214
0.7884740259740259,0.01856951750528074
0.7537647537647537,0.028133121137623864
0.7492063492063492,0.05977196947226266
0.7678571428571429,0.0757614408414158
0.8090909090909091,0.08560270843530628
0.7884740259740259,0.01856951750528074
0.5840419678959455,0.04624582116318615
